"trip_id","taxi_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tips","tolls","extras","trip_total","payment_type","company","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"b15cb5a865f3f8696580f17471e28d65be686589","9b954fdb175c1546d40a6e75f670f2d5f25b49a5adb4de7b64b076f249d8b6c2b75b9bb6191d3b965a9592b066d836c6801b3488f2ebe34d34b39110e98cddf3","2022-07-01T00:00:00.000","2022-07-01T00:15:00.000","1200","5",,,"76","10","16.75","4.45","0","5","26.2","Credit Card","U Taxicab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.985015101","-87.804532006","POINT (-87.8045320063 41.9850151008)"
"c920931b84d0b698fd6b01ba2ac3ab06a5e3b77f","cb8da8dde1057540d8da485b4510d133316163e21fbef92f4d46f219459930016ec548fae8987cda4130590ceccdfab888567bcc1b861922d125a15aa899a1e9","2022-07-01T00:00:00.000","2022-07-01T00:00:00.000","662","0",,,"28","16","20.59","4.9","0","0","25.49","Mobile","Flash Cab","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.953582125","-87.72345239","POINT (-87.7234523905 41.9535821253)"
"b9e62609e5483908e9076a46911cc9be4544045d","60ee73db6313892e9fb80150895f1036b4a82eca1b886922164d2be9c2a5c3df288c1dd2717024983cb9080a847944fcd983422d4422d62f8984664b5f59941f","2022-07-01T00:00:00.000","2022-07-01T00:45:00.000","3000","27","17031081500",,"8",,"64.5","1","0","40","106","Credit Card","Globe Taxi","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)",,,
"b5f0e2749dfcd00a7c65853b9beddd33e691c9d6","00c152d49563ae56e208fde25f6c65b08511d0f50259d1d902901595502fc63779169df8a8e232c444151efd3aa8fc404272dc3956cf0dedfedccea5c7cfe024","2022-07-01T00:00:00.000","2022-07-01T00:30:00.000","1619","17.73",,,"76","28","44","9.7","0","4","58.2","Credit Card","City Service","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"7fb963072f7c6dadb578440a2da74af92cbdfe2d","00c0020de20ee2cd36c1d41058360c24dad77a526394139cb47082ca13f6d513fd27b1c894c4983b6ee581b71eba609976621a62795bb7a5869097a8bdbab4b5","2022-07-01T00:00:00.000","2022-07-01T00:15:00.000","904","3.4",,,"6","14","12.25","0","0","1","13.25","Cash","City Service","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.968069","-87.721559063","POINT (-87.7215590627 41.968069)"
"9b0db09de1d907b94587cf672215a2b6cd1caced","66242a333a4029bc3a42b01401e7a2b39f3940777b67a6e4f44d953fe17f90fa0d5881459adba9cc84d67f2fb043f43795a84e02e9a768207c225cf89588c4f4","2022-07-01T00:00:00.000","2022-07-01T00:00:00.000","500","2.18",,,"28","7","8.75","3","0","0","12.25","Credit Card","Sun Taxi","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"7ff374ce66558bbd0e9132d056f8dac3d73fb99a","805857b679797dfe185017d79e00742e3f1a6e46f2ad28704990b7d1d810aad48a46873b9960e6188fba588312f0939e46bc31aed2c03dd195c8f164edae3490","2022-07-01T00:00:00.000","2022-07-01T00:00:00.000","9","0",,,"76","76","35","7.1","0","0","42.6","Credit Card","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)"
"30629a648b1612d0267bd44435a7bc28bc3e1611","8b43f4a681efdaeb470b8570f8f98c822c7ba15a0f740a23f0daad0c5f3987cab4c12b3df5360160575f4580b037a75de9bed0a706ac9b36d0dbdcb57f8ed3fb","2022-07-01T00:00:00.000","2022-07-01T00:15:00.000","1555","18.18",,,"76","28","45.25","0","0","6.5","51.75","Cash","Globe Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"8185f26c2ac28a205818b855c26163a989660e0b","ac1f0defd00d6b7417e39256ebe1cad16b64955f9a64f2eaecee6f54e52ec118133f687c8b6603d6e9a27d86a8921fc30e1458e804686d05f9cb83751fac3382","2022-07-01T00:00:00.000","2022-07-01T00:00:00.000","0","0",,,"5","5","19","3.9","0","0","22.9","Credit Card","Taxi Affiliation Services","41.947791586","-87.683834942","POINT (-87.6838349425 41.9477915865)","41.947791586","-87.683834942","POINT (-87.6838349425 41.9477915865)"
"d541acd8518bd858e3b8d4ca4b70e30136480aaa","89bfd3f9c1a6014be246046cff548f19edbcb2030d129c98475f43f8bce58efd40f40cc69ca27e6665dbe596070ce5d196f77bc4449c9b1ee0b5647ac687abb5","2022-07-01T00:00:00.000","2022-07-01T00:15:00.000","900","0.3",,,"56",,"17.25","4.35","0","4","25.6","Credit Card","Taxi Affiliation Services","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)",,,
"4ec31b79d64604298384f1ec945216891d1924ab","a79d72d3d49bed13558577cc0608caf7e8da5b9cee67b608b53567d1be89e0ad257654a59e271e1a0239e5ef4a926668d7edb9e1a798a7b1e6726b64113518c6","2022-07-01T00:00:00.000","2022-07-01T00:15:00.000","1338","12.87",,,"8","43","33.75","0","0","0","33.75","Prcard","Flash Cab","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.761577908","-87.572781987","POINT (-87.5727819867 41.7615779081)"
"32637b07c856335d49240066ce2efd1129b9fc03","959332bea53638e6c8071e91d96cd354a101887367f38c242108b1b4ca6b2e86e93d34ea47b09669305de511cf86adaa2521292422400c99fe1e0c46f60fb6b4","2022-06-30T23:45:00.000","2022-07-01T00:15:00.000","1740","21.3","17031980000",,"76",,"51.75","17.15","0","33.5","102.4","Credit Card","Taxi Affiliation Services","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)",,,
"65736424c8ab97469c81a30c95b7bb01a3ad8358","0ee86e2a204cc2224e9ff2494686ee474cce6aba093a1b9eb96b84fb0210d351254024e4ce9c9304e90372c6899ed1d35e8dce702882ba12d72ca651de70ad16","2022-06-30T23:45:00.000","2022-07-01T00:30:00.000","2442","14.64",,,"76","77","40.25","8.95","0","4","53.7","Credit Card","Sun Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.9867118","-87.663416405","POINT (-87.6634164054 41.9867117999)"
"b762dac6f0d8ba25bbd50954e15f784ed3f58857","53d724d02916c04d76beef558145e8afbab8a87d5d48f9e20e84265bbd5d6f61aaa9d3fefdb82d1be8485a9a2e3d8d3df05c99375fea374ae84fd5826c838863","2022-06-30T23:45:00.000","2022-06-30T23:45:00.000","480","1.4",,,"8","24","7.25","0","0","0","7.25","Cash","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"2e9db7d3fc4504a22960ed7c818a240d030ac2fc","ca83178fa4ea3bcd66fe18442103abfb68222d7a44086870f2a2ad16a8ae091062277415b3eb36b5208e701f033ff98c5a3a1ec47abe044b0c475d49e7bb1950","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","1099","4.43",,,"6","22","14.5","3.3","0","1.5","19.8","Credit Card","Flash Cab","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)"
"c35823c0f44d4c2d3adf3a3ae01543d44fc7f6a3","f2dc0cb125f6187de4f432b3c77c12e2e6d07477049dfe77b4d5b5e8c0882df155c52e9c126a38751ac646b7b23fb21fb6a2b6558e0d6d3495a2e3da6d6ef3f5","2022-06-30T23:45:00.000","2022-07-01T00:15:00.000","2220","20.7",,,,"76","55.5","0","0","34","89.5","Cash","Taxi Affiliation Services",,,,"41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)"
"8fa05c54db21aa712417efd438d3c99a736424f6","c1a2599121801de9434ab559cae09ef16b442f88cca541d903aa89b5808c1de3b3a05e24f98f871f3d1b3d6c87046a75abf04c537fa184affdb380d095d2ed06","2022-06-30T23:45:00.000","2022-06-30T23:45:00.000","660","0.1",,,"8","28","9.25","0","0","0","9.25","Cash","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"973c03c240f4405d939b66e57dafee97b39864e7","3618045f9110d4d88482266ade23659c1a50d32ac37f205c15614b1ada9d4ca14b171329afed5dfd81c7525bd5a05fe614cb63b2aa48d920626b519e20d9e146","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","780","3.4",,,"11","19","12.5","7","0","0","19.5","Credit Card","Taxi Affiliation Services","41.978829526","-87.771166703","POINT (-87.771166703 41.9788295262)","41.927260956","-87.765501609","POINT (-87.7655016086 41.9272609555)"
"e5fbbca79c4b4b05b683bacbd97edae5506a4ef2","a325b14b280bbfdff06d740fb9ef083a12af4310f364020ea9b5eba3cb45fa79086de21ccaeca0ca83dd96c3454385d99e12aca779663208b1ea50edc8244856","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","1080","11.5",,,"28","49","30.25","0","0","0","30.25","Unknown","Taxi Affiliation Services","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.706587882","-87.623366512","POINT (-87.6233665115 41.7065878819)"
"d133363c190e857add13a1fcbc099dad14c5f94e","ad4e285cc063909f5c4550bbc3b71f1c6672b9967c486814da5b11721045f4dce8c8913b56084ab8995010c13e1132fabe15fce55d81605996636828a84d2ddb","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","435","1.92",,,"28","28","11","0","0","0","11","Mobile","Taxicab Insurance Agency Llc","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"36fef8c6dc3672c24f5baa10e68a5f34ea0ec24c","734d61bf7e7b985895d5a22f736f637dcc9a5575617e2a996cab2e51caeb8660a2b04cb984d3de484c95209b4c488207f8d4ac46ba5501384cf3f81a09ca06dd","2022-06-30T23:45:00.000","2022-07-01T00:15:00.000","1672","12.58",,,,"8","33.75","8.45","0","8","50.7","Credit Card","City Service",,,,"41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"360f7934770e0f21bc913df7294a9e3b3e5e5dde","3edf5aaee7cd5378f854cca9e574820e57badb93344e0c367b70b3e39f3efb4484a3da00e6553a0c711580349369dab3969adb9845c6fd8bc63cce362a80da8f","2022-06-30T23:45:00.000","2022-07-01T00:15:00.000","1469","10.43",,,"32","14","27.75","7.06","0","0","35.31","Credit Card","Flash Cab","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.968069","-87.721559063","POINT (-87.7215590627 41.968069)"
"e15b1d9912c5ba9c0017b30c9315769c9ee4e7fc","b77a2dcc078698ea493d4d703014076e4272dc7d8b420e0517a7ad98d347f212120e0bcc215c8e84df2c589171b9590d4aa3352d21e519a35afad2ed1b42841b","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","1560","15.4",,,"76","24","39","20","0","5.5","64.5","Credit Card","Taxi Affiliation Services","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"f50221304bab9d94a5c96e0b1bd0ec83cf000569","137d4f780c3823fdc5f26cec160a8c9f8eb952f769c5bc70d0bc747b3eda1d77f6c5df60f9caccccfecc6ded275a85c2cb5afcf4994f42473c445e8ef4a71e35","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","1005","0","17031833000","17031330100","28","33","16.56","2","0","0","18.56","Mobile","Flash Cab","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.859349715","-87.617358006","POINT (-87.6173580061 41.859349715)"
"30f3250d107107f389499173151d2fd0ac5f2587","9af6216887942597a1374258b2818c015c78468941877a1446d4bce09daeeae7fddc4277da695e720462f5bc0f49bd3d9f93572fb1a30fa1f2b979ad673efd9e","2022-06-30T23:45:00.000","2022-06-30T23:45:00.000","318","0","17031320100","17031081403","32","8","11","2.58","0","0","13.58","Mobile","5 Star Taxi","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"349980f6946d50e670caa05f733285c02c4a2154","2c5a6f3edf1ce6d713e455e58c37609cfdb51023cac7dcf2656b5a54493a1b12557feae555be73b179ab885fa9ef9b80466c18dc53d1df56ef19dd19ced06679","2022-06-30T23:45:00.000","2022-07-01T00:15:00.000","1320","7.1",,,,,"21.25","0","0","5","26.25","Cash","Top Cab Affiliation",,,,,,
"fa67940cd0d0791f2ec8ae96b8f272d92ef2c0ab","b5e563475714c9be944c844b7bfa126481e9f9222ff26d83ddb0e79127214781cb8e81ff78e2c78238181f28ae079e3b66a079314d2362d0cc3f9aedfb716a10","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","1320","5.2",,,"32","6","17.5","0","0","0","17.5","Cash","Chicago Independents","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"306c004778302a6f445ff32ad1ce384fc09fad09","9de14279ac4dc5696c73c13b07b0aaf2b1a1796dda9f4c4d2c809598181f772b8a0222f63fbb99d13f5d673fed0a2b5128aee90d2ded26e3536e50dfbe6277ec","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","1079","8.14",,,"8","77","26.15","6.22","0","0","32.37","Mobile","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.9867118","-87.663416405","POINT (-87.6634164054 41.9867117999)"
"7e25134b4489534b6d207d7096ca3dd672bcdc1a","fc0c7db172c81d1a2ab72cc31b27f4917d40ee8d0a43d66c5fdd0600457168f7c8728a9a9ebdc30102d5c663f45458bc53fb0fcdcae87254fffd99642a8eb921","2022-06-30T23:45:00.000","2022-06-30T23:45:00.000","420","0",,,"8","32","7.25","0","0","0","7.25","Cash","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"446caea9016e235a337102b4b41bb5bbd3be2b4c","a40c415948e638d0446e18266efb19d5f03447c0c70117bab16a73ef8ea52578e25025a791d4f7ca458eb85a2db520a4a7929d929eae035131af1bf60260ba0a","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","676","0",,,"28","8","12.25","1.46","0","0","13.71","Mobile","Flash Cab","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"e6a9147e83c841db98a6c6952ed6b8e8a25bb5f5","cb3bd991c2f7932527ef9d5f341674dfba53745f25fe3e05ded26ff578785bca01360ef8eed19863aff2222ef99561737af9d9a331981586e43c57b1d485c8e8","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","392","1.66",,,"32","33","7.75","11.75","0","0","20","Credit Card","Blue Ribbon Taxi Association","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)"
"3edf21db03c3866f4b59f1313495a844210b0fe6","28d2ef11434811fb64d04e45ed0b0dc0fabdfcfd71247dcf11bfa9da8afd09e8dd4bca618a14c8d43057bb9772297d75ab1fc33bbc95c88e120f5a2f8adc5d3e","2022-06-30T23:45:00.000","2022-06-30T23:45:00.000","38","0.23",,,"7","7","35","30","0","0","65.5","Credit Card","City Service","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"de071c1f1baabd3148c44fdbc79dd1b563e4738d","0ee86e2a204cc2224e9ff2494686ee474cce6aba093a1b9eb96b84fb0210d351254024e4ce9c9304e90372c6899ed1d35e8dce702882ba12d72ca651de70ad16","2022-06-30T23:45:00.000","2022-06-30T23:45:00.000","136","0.32",,,"76","76","4","0","0","0","4","Cash","Sun Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)"
"f8b3c9c5e3ce2ac1f4ec6a570117c389f2a91feb","282e96d2494030280c94a513a55ce131750a6db5595d280442f937df34d9ca056808e9b096f1b6b9f5ca2aebf79aa62e8198db1b227eac7d5cecdc97fe0060bc","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","450","1.24","17031320100","17031081403","32","8","11","2.58","0","0","13.58","Mobile","Medallion Leasin","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"a6af214b70552f614f88e9715b3fd761d9277c7d","0602c4dcde4b0fa95e24da18797128a90565512392fffdd4884a10eab50d59e27122f19b53c3ee249986f24a28fff31c8cf5785ddda764e236060e63d85e510e","2022-06-30T23:45:00.000","2022-07-01T00:15:00.000","1672","12.98",,,"28",,"29.68","4.24","0","0","33.92","Mobile","Medallion Leasin","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)",,,
"efa6e27b42b8ba9402e00c8cc273b81285e2490c","3e9997c7e2fc7cd23b9e320a08236c9dc032c9a93783a84f07154ad8cc4c7e4aa1dfe6559763a2082fd379ea043c5e461270cb2a384152086ddf0aca30d33bd6","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","921","0",,,"32","6","18.25","5.43","0","0","23.68","Mobile","Flash Cab","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"56b2a0d12afde655f2f3568f932ba71652dcc671","b5a21997b8755bd03ab2f95a8a2e4e486e08e076921827bfe87c842b2bb1b617df09e5bf7aadfc11682560d2838dad34e2ed3de84ba0fe0147129b8c3dd4be19","2022-06-30T23:45:00.000","2022-06-30T23:45:00.000","645","2.5",,,"6","8","11.75","2.8","0","0","14.55","Mobile","City Service","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"8597857ad4c3bba31b62acd56c05a1d41fa089fe","0cbf5c0f6aca3628d77c7b6fe89715757ed402a70b0f8b546f175f2f0f8b051cbf2586f93f658f5b91675cbcec559ff886c7b477bf25fbc1f32c4e252f3f3435","2022-06-30T23:45:00.000","2022-06-30T23:45:00.000","531","2.49",,,"6","4","9.25","3","0","1.5","14.25","Credit Card","Globe Taxi","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.975170943","-87.687515515","POINT (-87.6875155152 41.9751709433)"
"0258903f0174921002bbf91f66b412734ac4a67e","218790a7563abfd8184bd51698288b150ff3d8ee3c403911d5188a3f57ad7656931bcaa3021b2609b68cd847787a28b7228c9aa8342df7ab92fd2338c765d779","2022-06-30T23:45:00.000","2022-07-01T00:15:00.000","2454","32.59",,,,,"103.68","0","0","0","103.68","Cash","Flash Cab",,,,,,
"e3a9cde512229f2920bc9c699da764c2845f1af8","57c40509cae37a0e5e536a657cdb7f8c6824314bc466a78ece1747f86565de8527721e24e67bcb4df69d763ca286b3c227c7993484b6c2c3d16def47a6d4a917","2022-06-30T23:45:00.000","2022-07-01T00:15:00.000","1020","0",,,"32","21","20.75","5.3","0","0","26.05","Credit Card","Taxi Affiliation Services","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.938666196","-87.711210593","POINT (-87.7112105933 41.9386661962)"
"eb3d5e2b8825c60850e105c2e67f8f86a3069b3e","158bdb99c0944908e89681ab608203e360f6e359ad4d94ec66617bb6bbb09f1ba7472a0a7d43a8ef444c7218eba2ee8fe5ddab92691f52663915dabe84a03236","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","418","1.9",,,"6","5","8","4","0","0.5","13","Credit Card","Flash Cab","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.947791586","-87.683834942","POINT (-87.6838349425 41.9477915865)"
"6d98a9d13af5f304898bdececce4c1bd11a2fcce","8123ec5a70681a139fcd93fd477eec0ee05dda8298774835a80496c9e90fbb9443e5d116ba283712e1dec8fdaf9c8acb0f69a77dc20170984c5b380aa8ae3f96","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","746","2.34",,,"28","8","11","1.96","0","0","12.96","Mobile","Globe Taxi","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"4a3f4f15b20e4c0e1160c83ad7bc42775603b839","b4ac2893286a7c3a55df851a3732ea65d7fb82e1da7a19f728a71651761babfd88544152301073319650be263fd4e1aabc072601e6f452daf22ceb764f8d70d5","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","743","3.8",,,"6","8","14.8","1.76","0","0","16.56","Mobile","City Service","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"64ceb859be5ad82df183d9fec5ea2689fa0067b0","074ebefb524b3c9c38e7f04026cb045b9536f14db29362ae1dd58a286c6ac84371f6a65fbe2132f5d8cef862a127788b1847c1673637af2da9785392f9be21d0","2022-06-30T23:45:00.000","2022-07-01T00:15:00.000","1587","17.17",,,"76","8","43.25","5","0","4","52.75","Credit Card","City Service","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"9d4cfc8ec3b0aa29c5e707f3398153b7735a81da","ac1f0defd00d6b7417e39256ebe1cad16b64955f9a64f2eaecee6f54e52ec118133f687c8b6603d6e9a27d86a8921fc30e1458e804686d05f9cb83751fac3382","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","1140","0",,,"32","5","19","0","0","0","19","Cash","Taxi Affiliation Services","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.947791586","-87.683834942","POINT (-87.6838349425 41.9477915865)"
"c100ed5239eb064aa2e3b982c2f9f54c38c813b4","5bee5f6487e84f44cf772c1e26d79f8d82e30539c71bf833d556b9e76a23929b530f7118132b19b95dd0180fbc77eb62114b64299cd87f095b6a9f952be015a0","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","360","0.7","17031839100","17031320600","32","32","6","4","0","0","10","Credit Card","Taxi Affiliation Services","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)","41.870607372","-87.622172937","POINT (-87.6221729369 41.8706073724)"
"7c4e3867db434d28694318b89fbfdeace80d9a7d","e11ecc8e74a2d3cbd2e9f58151ed09c81587cb491c50f6a057b6f024895132bc35bc50c09250dfeba9a7ca4b660fb3a06a6d67a3d0bb87c8254c39817ada8a1a","2022-06-30T23:45:00.000","2022-06-30T23:45:00.000","0","0","17031320100","17031320100","32","32","8.25","0","0","1","9.25","Cash","Taxi Affiliation Services","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"9b7fcaf3156d2ffff09e4e01da263c82ce962ab1","182738fe701aff980860adbe8c50444f6edfb7adcf06a9b6091a346d05e6b261f681c1c3a230e5ab50a2c5318d8e09179e9b60184890bafaf434dbb3a1d45110","2022-06-30T23:45:00.000","2022-07-01T00:00:00.000","289","1.35",,,"22","24","11","1.93","0","0","12.93","Mobile","Star North Taxi Management Llc","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
